Problem ID,Problem Name,Status,Comment,Rating,Contest Name,Contest Date,Problem Link,Platform,Check,Contest Link,Last Edit
1217B,Zmei Gorynich,,,1600,Educational Codeforces Round 72 (Rated for Div. 2),"September 5, 2019",https://codeforces.com/contest/1217/problem/B,Codeforces,No,https://codeforces.com/contest/1217,"March 3, 2022 11:58 PM"
1223C,Save the Nature,,,1600,Technocup 2020 - Elimination Round 1,"October 6, 2019",https://codeforces.com/contest/1223/problem/C,Codeforces,No,https://codeforces.com/contest/1223,"March 3, 2022 11:58 PM"
1225C,p-binary,,,1600,Technocup 2020 - Elimination Round 2,"October 26, 2019",https://codeforces.com/contest/1225/problem/C,Codeforces,No,https://codeforces.com/contest/1225,"March 3, 2022 11:58 PM"
1227D1,Optimal Subsequences (Easy Version),,,1600,Technocup 2020 - Elimination Round 3,"November 24, 2019",https://codeforces.com/contest/1227/problem/D1,Codeforces,No,https://codeforces.com/contest/1227,"March 3, 2022 11:59 PM"
1234D,Distinct Characters Queries,,,1600,Codeforces Round #590 (Div. 3),"October 1, 2019",https://codeforces.com/contest/1234/problem/D,Codeforces,No,https://codeforces.com/contest/1234,"March 3, 2022 11:58 PM"
1238C,Standard Free2play,,,1600,Educational Codeforces Round 74 (Rated for Div. 2),"October 8, 2019",https://codeforces.com/contest/1238/problem/C,Codeforces,No,https://codeforces.com/contest/1238,"March 3, 2022 11:59 PM"
1243B2,Character Swap (Hard Version),,,1600,Codeforces Round #599 (Div. 2),"November 6, 2019",https://codeforces.com/contest/1243/problem/B2,Codeforces,No,https://codeforces.com/contest/1243,"March 3, 2022 11:58 PM"
1251C,Minimize The Integer,,,1600,Educational Codeforces Round 75 (Rated for Div. 2),"October 24, 2019",https://codeforces.com/contest/1251/problem/C,Codeforces,No,https://codeforces.com/contest/1251,"March 3, 2022 11:58 PM"
1252C,Even Path,,,1600,"2019-2020 ICPC, Asia Jakarta Regional Contest (Online Mirror, ICPC Rules, Teams Preferred)","October 27, 2019",https://codeforces.com/contest/1252/problem/C,Codeforces,No,https://codeforces.com/contest/1252,"March 9, 2022 2:57 AM"
1255C,League of Leesins,Check,,1600,Codeforces Round #601 (Div. 2),"November 19, 2019",https://codeforces.com/contest/1255/problem/C,Codeforces,No,https://codeforces.com/contest/1255,"May 5, 2022 3:18 PM"
125C,Hobbits' Party,Check,,1600,Codeforces Testing Round #2,"October 29, 2011",https://codeforces.com/contest/125/problem/C,Codeforces,No,https://codeforces.com/contest/125,"May 5, 2022 4:52 PM"
1281B,Azamon Web Services,Check,,1600,Codeforces Round #607 (Div. 2),"December 15, 2019",https://codeforces.com/contest/1281/problem/B,Codeforces,No,https://codeforces.com/contest/1281,"May 5, 2022 3:14 PM"
1282B2,K for the Price of One (Hard Version),,,1600,Codeforces Round #610 (Div. 2),"December 24, 2019",https://codeforces.com/contest/1282/problem/B2,Codeforces,No,https://codeforces.com/contest/1282,"March 3, 2022 11:58 PM"
1284C,New Year and Permutation,Solved,,1600,Hello 2020,"January 4, 2020",https://codeforces.com/contest/1284/problem/C,Codeforces,No,https://codeforces.com/contest/1284,"May 1, 2022 10:58 PM"
1288C,Two Arrays,Solved,,1600,Educational Codeforces Round 80 (Rated for Div. 2),"January 14, 2020",https://codeforces.com/contest/1288/problem/C,Codeforces,No,https://codeforces.com/contest/1288,"May 1, 2022 10:58 PM"
1290A,Mind Control,Solved,,1600,Codeforces Round #616 (Div. 1),"February 2, 2020",https://codeforces.com/contest/1290/problem/A,Codeforces,No,https://codeforces.com/contest/1290,"May 1, 2022 10:58 PM"
1294D,MEX maximizing,Solved,,1600,Codeforces Round #615 (Div. 3),"January 22, 2020",https://codeforces.com/contest/1294/problem/D,Codeforces,No,https://codeforces.com/contest/1294,"May 1, 2022 10:58 PM"
1295C,Obtain The String,Solved,,1600,Educational Codeforces Round 81 (Rated for Div. 2),"January 29, 2020",https://codeforces.com/contest/1295/problem/C,Codeforces,No,https://codeforces.com/contest/1295,"May 1, 2022 10:58 PM"
1303C,Perfect Keyboard,Solved,,1600,Educational Codeforces Round 82 (Rated for Div. 2),"February 12, 2020",https://codeforces.com/contest/1303/problem/C,Codeforces,No,https://codeforces.com/contest/1303,"May 1, 2022 10:58 PM"
1305C,Kuroni and Impossible Calculation,,,1600,"Ozon Tech Challenge 2020 (Div.1 + Div.2, Rated, T-shirts + prizes!)","March 3, 2020",https://codeforces.com/contest/1305/problem/C,Codeforces,No,https://codeforces.com/contest/1305,"March 3, 2022 11:58 PM"
130E,Tribonacci numbers,,,1600,Unknown Language Round #4,"November 20, 2011",https://codeforces.com/contest/130/problem/E,Codeforces,No,https://codeforces.com/contest/130,"March 3, 2022 11:58 PM"
130F,Prime factorization,,,1600,Unknown Language Round #4,"November 20, 2011",https://codeforces.com/contest/130/problem/F,Codeforces,No,https://codeforces.com/contest/130,"March 3, 2022 11:58 PM"
130H,Balanced brackets,,,1600,Unknown Language Round #4,"November 20, 2011",https://codeforces.com/contest/130/problem/H,Codeforces,No,https://codeforces.com/contest/130,"March 3, 2022 11:58 PM"
131D,Subway,Check,,1600,Codeforces Beta Round #95 (Div. 2),"November 25, 2011",https://codeforces.com/contest/131/problem/D,Codeforces,No,https://codeforces.com/contest/131,"May 5, 2022 11:20 PM"
1321C,Remove Adjacent,Solved,,1600,"Codeforces Round #625 (Div. 2, based on Technocup 2020 Final Round)","March 1, 2020",https://codeforces.com/contest/1321/problem/C,Codeforces,No,https://codeforces.com/contest/1321,"May 1, 2022 10:58 PM"
1327C,Game with Chips,,,1600,Educational Codeforces Round 84 (Rated for Div. 2),"March 23, 2020",https://codeforces.com/contest/1327/problem/C,Codeforces,No,https://codeforces.com/contest/1327,"March 3, 2022 11:58 PM"
1334C,Circle of Monsters,,,1600,Educational Codeforces Round 85 (Rated for Div. 2),"April 10, 2020",https://codeforces.com/contest/1334/problem/C,Codeforces,No,https://codeforces.com/contest/1334,"March 3, 2022 11:58 PM"
1336A,Linova and Kingdom,,,1600,Codeforces Round #635 (Div. 1),"April 15, 2020",https://codeforces.com/contest/1336/problem/A,Codeforces,No,https://codeforces.com/contest/1336,"March 3, 2022 11:58 PM"
1342C,Yet Another Counting Problem,,,1600,Educational Codeforces Round 86 (Rated for Div. 2),"April 26, 2020",https://codeforces.com/contest/1342/problem/C,Codeforces,No,https://codeforces.com/contest/1342,"March 3, 2022 11:58 PM"
1344A,Hilbert's Hotel,,,1600,Codeforces Round #639 (Div. 1),"May 6, 2020",https://codeforces.com/contest/1344/problem/A,Codeforces,No,https://codeforces.com/contest/1344,"March 3, 2022 11:58 PM"
1346C,Spring Cleaning,,,1600,Kotlin Heroes: Episode 4,"May 29, 2020",https://codeforces.com/contest/1346/problem/C,Codeforces,No,https://codeforces.com/contest/1346,"March 3, 2022 11:58 PM"
1346D,Constructing the Dungeon,,,1600,Kotlin Heroes: Episode 4,"May 29, 2020",https://codeforces.com/contest/1346/problem/D,Codeforces,No,https://codeforces.com/contest/1346,"March 3, 2022 11:58 PM"
1348C,Phoenix and Distribution,,,1600,Codeforces Round #638 (Div. 2),"May 1, 2020",https://codeforces.com/contest/1348/problem/C,Codeforces,No,https://codeforces.com/contest/1348,"March 3, 2022 11:58 PM"
1349A,Orac and LCM,,,1600,Codeforces Round #641 (Div. 1),"May 12, 2020",https://codeforces.com/contest/1349/problem/A,Codeforces,No,https://codeforces.com/contest/1349,"March 3, 2022 11:58 PM"
1352G,Special Permutation,,,1600,Codeforces Round #640 (Div. 4),"May 9, 2020",https://codeforces.com/contest/1352/problem/G,Codeforces,No,https://codeforces.com/contest/1352,"March 3, 2022 11:58 PM"
1353D,Constructing the Array,,,1600,Codeforces Round #642 (Div. 3),"May 14, 2020",https://codeforces.com/contest/1353/problem/D,Codeforces,No,https://codeforces.com/contest/1353,"March 3, 2022 11:58 PM"
1358C,Celex Update,,,1600,Codeforces Round #645 (Div. 2),"May 26, 2020",https://codeforces.com/contest/1358/problem/C,Codeforces,No,https://codeforces.com/contest/1358,"March 3, 2022 11:59 PM"
135B,Rectangle and Square,Check,,1600,Codeforces Beta Round #97 (Div. 1),"December 9, 2011",https://codeforces.com/contest/135/problem/B,Codeforces,No,https://codeforces.com/contest/135,"May 5, 2022 10:04 PM"
1363C,Game On Leaves,,,1600,Codeforces Round #646 (Div. 2),"May 31, 2020",https://codeforces.com/contest/1363/problem/C,Codeforces,No,https://codeforces.com/contest/1363,"March 3, 2022 11:59 PM"
1364C,Ehab and Prefix MEXs,,,1600,Codeforces Round #649 (Div. 2),"June 13, 2020",https://codeforces.com/contest/1364/problem/C,Codeforces,No,https://codeforces.com/contest/1364,"March 3, 2022 11:59 PM"
1371D,Grid-00100,,,1600,Codeforces Round #654 (Div. 2),"July 1, 2020",https://codeforces.com/contest/1371/problem/D,Codeforces,No,https://codeforces.com/contest/1371,"March 3, 2022 11:58 PM"
1373D,Maximum Sum on Even Positions,,,1600,Educational Codeforces Round 90 (Rated for Div. 2),"June 25, 2020",https://codeforces.com/contest/1373/problem/D,Codeforces,No,https://codeforces.com/contest/1373,"March 3, 2022 11:58 PM"
1374E1,Reading Books (easy version),,,1600,Codeforces Round #653 (Div. 3),"June 28, 2020",https://codeforces.com/contest/1374/problem/E1,Codeforces,No,https://codeforces.com/contest/1374,"March 3, 2022 11:58 PM"
1389B,Array Walk,,,1600,Educational Codeforces Round 92 (Rated for Div. 2),"July 29, 2020",https://codeforces.com/contest/1389/problem/B,Codeforces,No,https://codeforces.com/contest/1389,"March 3, 2022 11:58 PM"
138A,Literature Lesson,Check,,1600,Codeforces Beta Round #99 (Div. 1),"December 24, 2011",https://codeforces.com/contest/138/problem/A,Codeforces,No,https://codeforces.com/contest/138,"May 5, 2022 2:16 PM"
1395C,Boboniu and Bit Operations,,,1600,Codeforces Round #664 (Div. 2),"August 12, 2020",https://codeforces.com/contest/1395/problem/C,Codeforces,No,https://codeforces.com/contest/1395,"March 3, 2022 11:58 PM"
1396A,Multiples of Length,,,1600,Codeforces Round #666 (Div. 1),"August 30, 2020",https://codeforces.com/contest/1396/problem/A,Codeforces,No,https://codeforces.com/contest/1396,"March 3, 2022 11:58 PM"
1398C,Good Subarrays,,,1600,Educational Codeforces Round 93 (Rated for Div. 2),"August 14, 2020",https://codeforces.com/contest/1398/problem/C,Codeforces,No,https://codeforces.com/contest/1398,"March 3, 2022 11:59 PM"
139B,Wallpaper,Check,,1600,Codeforces Beta Round #99 (Div. 2),"December 24, 2011",https://codeforces.com/contest/139/problem/B,Codeforces,No,https://codeforces.com/contest/139,"May 5, 2022 7:38 PM"
1407C,Chocolate Bunny,,,1600,Codeforces Round #669 (Div. 2),"September 8, 2020",https://codeforces.com/contest/1407/problem/C,Codeforces,No,https://codeforces.com/contest/1407,"March 3, 2022 11:58 PM"
1423K,Lonely Numbers,,,1600,"Bubble Cup 13 - Finals [Online Mirror, unrated, Div. 1]","October 5, 2020",https://codeforces.com/contest/1423/problem/K,Codeforces,No,https://codeforces.com/contest/1423,"March 3, 2022 11:58 PM"
142A,Help Farmer,Check,,1600,Codeforces Round #102 (Div. 1),"January 12, 2012",https://codeforces.com/contest/142/problem/A,Codeforces,No,https://codeforces.com/contest/142,"May 5, 2022 10:04 PM"
1431C,Black Friday,,,1600,Kotlin Heroes 5: ICPC Round,"November 12, 2020",https://codeforces.com/contest/1431/problem/C,Codeforces,No,https://codeforces.com/contest/1431,"March 3, 2022 11:58 PM"
1437D,Minimal Height Tree,,,1600,Educational Codeforces Round 97 (Rated for Div. 2),"October 27, 2020",https://codeforces.com/contest/1437/problem/D,Codeforces,No,https://codeforces.com/contest/1437,"March 3, 2022 11:58 PM"
1452D,Radio Towers,,,1600,Educational Codeforces Round 98 (Rated for Div. 2),"November 19, 2020",https://codeforces.com/contest/1452/problem/D,Codeforces,No,https://codeforces.com/contest/1452,"March 3, 2022 11:58 PM"
1455D,Sequence and Swaps,,,1600,Educational Codeforces Round 99 (Rated for Div. 2),"November 30, 2020",https://codeforces.com/contest/1455/problem/D,Codeforces,No,https://codeforces.com/contest/1455,"March 3, 2022 11:58 PM"
1458A,Row GCD,,,1600,Codeforces Round #691 (Div. 1),"December 19, 2020",https://codeforces.com/contest/1458/problem/A,Codeforces,No,https://codeforces.com/contest/1458,"March 3, 2022 11:58 PM"
1461D,Divide and Summarize,,,1600,"Codeforces Round #689 (Div. 2, based on Zed Code Competition)","December 11, 2020",https://codeforces.com/contest/1461/problem/D,Codeforces,No,https://codeforces.com/contest/1461,"March 3, 2022 11:58 PM"
1468K,The Robot,,,1600,"2020-2021 ICPC, NERC, Southern and Volga Russian Regional Contest (Online Mirror, ICPC Rules)","December 25, 2020",https://codeforces.com/contest/1468/problem/K,Codeforces,No,https://codeforces.com/contest/1468,"March 3, 2022 11:58 PM"
1469C,Building a Fence,,,1600,Educational Codeforces Round 101 (Rated for Div. 2),"December 28, 2020",https://codeforces.com/contest/1469/problem/C,Codeforces,No,https://codeforces.com/contest/1469,"March 3, 2022 11:59 PM"
1475E,Advertising Agency,Solved,,1600,Codeforces Round #697 (Div. 3),"January 25, 2021",https://codeforces.com/contest/1475/problem/E,Codeforces,No,https://codeforces.com/contest/1475,"May 1, 2022 10:58 PM"
1476C,Longest Simple Cycle,Solved,,1600,Educational Codeforces Round 103 (Rated for Div. 2),"January 29, 2021",https://codeforces.com/contest/1476/problem/C,Codeforces,No,https://codeforces.com/contest/1476,"May 1, 2022 10:58 PM"
1481C,Fence Painting,Solved,,1600,Codeforces Round #699 (Div. 2),"February 5, 2021",https://codeforces.com/contest/1481/problem/C,Codeforces,No,https://codeforces.com/contest/1481,"May 1, 2022 10:58 PM"
1482C,Basic Diplomacy,Solved,,1600,Технокубок 2021 - Финал,"March 21, 2021",https://codeforces.com/contest/1482/problem/C,Codeforces,No,https://codeforces.com/contest/1482,"May 1, 2022 10:58 PM"
1486C1,Guessing the Greatest (easy version),Solved,,1600,Codeforces Round #703 (Div. 2),"February 18, 2021",https://codeforces.com/contest/1486/problem/C1,Codeforces,No,https://codeforces.com/contest/1486,"May 1, 2022 10:58 PM"
1497C2,k-LCM (hard version),Solved,,1600,Codeforces Round #708 (Div. 2),"March 17, 2021",https://codeforces.com/contest/1497/problem/C2,Codeforces,No,https://codeforces.com/contest/1497,"May 1, 2022 10:58 PM"
1498C,Planar Reflections,,,1600,CodeCraft-21 and Codeforces Round #711 (Div. 2),"March 29, 2021",https://codeforces.com/contest/1498/problem/C,Codeforces,No,https://codeforces.com/contest/1498,"March 3, 2022 11:58 PM"
149B,Martian Clock,Check,,1600,Codeforces Round #106 (Div. 2),"February 10, 2012",https://codeforces.com/contest/149/problem/B,Codeforces,No,https://codeforces.com/contest/149,"May 5, 2022 2:10 PM"
1503A,Balance the Bits,Solved,,1600,Codeforces Round #712 (Div. 1),"April 3, 2021",https://codeforces.com/contest/1503/problem/A,Codeforces,No,https://codeforces.com/contest/1503,"May 1, 2022 10:58 PM"
1505B,DMCA,,,1600,April Fools Day Contest 2021,"April 1, 2021",https://codeforces.com/contest/1505/problem/B,Codeforces,No,https://codeforces.com/contest/1505,"March 3, 2022 11:58 PM"
150B,Quantity of Strings,Check,,1600,Codeforces Round #107 (Div. 1),"February 17, 2012",https://codeforces.com/contest/150/problem/B,Codeforces,No,https://codeforces.com/contest/150,"May 5, 2022 12:39 AM"
1511D,Min Cost String,Solved,,1600,Educational Codeforces Round 107 (Rated for Div. 2),"April 12, 2021",https://codeforces.com/contest/1511/problem/D,Codeforces,No,https://codeforces.com/contest/1511,"May 1, 2022 10:58 PM"
1512E,Permutation by Sum,,,1600,Codeforces Round #713 (Div. 3),"April 10, 2021",https://codeforces.com/contest/1512/problem/E,Codeforces,No,https://codeforces.com/contest/1512,"March 3, 2022 11:58 PM"
1513C,Add One,,,1600,Divide by Zero 2021 and Codeforces Round #714 (Div. 2),"April 11, 2021",https://codeforces.com/contest/1513/problem/C,Codeforces,No,https://codeforces.com/contest/1513,"March 3, 2022 11:58 PM"
1514C,Product 1 Modulo N,,,1600,Codeforces Round #716 (Div. 2),"April 19, 2021",https://codeforces.com/contest/1514/problem/C,Codeforces,No,https://codeforces.com/contest/1514,"March 3, 2022 11:58 PM"
1519D,Maximum Sum of Products,,,1600,Educational Codeforces Round 108 (Rated for Div. 2),"April 29, 2021",https://codeforces.com/contest/1519/problem/D,Codeforces,No,https://codeforces.com/contest/1519,"March 3, 2022 11:58 PM"
1520F1,Guess the K-th Zero (Easy version),Solved,,1600,Codeforces Round #719 (Div. 3),"May 5, 2021",https://codeforces.com/contest/1520/problem/F1,Codeforces,No,https://codeforces.com/contest/1520,"May 1, 2022 10:58 PM"
1523C,Compression and Expansion,,,1600,"Deltix Round, Spring 2021 (open for everyone, rated, Div. 1 + Div. 2)","May 30, 2021",https://codeforces.com/contest/1523/problem/C,Codeforces,No,https://codeforces.com/contest/1523,"March 3, 2022 11:58 PM"
1526C2,Potions (Hard Version),,,1600,Codeforces Round #723 (Div. 2),"May 28, 2021",https://codeforces.com/contest/1526/problem/C2,Codeforces,No,https://codeforces.com/contest/1526,"March 3, 2022 11:58 PM"
1527C,Sequence Pair Weight,,,1600,Codeforces Round #721 (Div. 2),"May 20, 2021",https://codeforces.com/contest/1527/problem/C,Codeforces,No,https://codeforces.com/contest/1527,"March 3, 2022 11:58 PM"
1528A,Parsa's Humongous Tree,,,1600,Codeforces Round #722 (Div. 1),"May 24, 2021",https://codeforces.com/contest/1528/problem/A,Codeforces,No,https://codeforces.com/contest/1528,"March 3, 2022 11:58 PM"
1530D,Secret Santa,,,1600,"Codeforces Round #733 (Div. 1 + Div. 2, based on VK Cup 2021 - Elimination (Engine))","July 17, 2021",https://codeforces.com/contest/1530/problem/D,Codeforces,No,https://codeforces.com/contest/1530,"March 3, 2022 11:58 PM"
1537E1,Erase and Extend (Easy Version),,,1600,Codeforces Round #726 (Div. 2),"June 18, 2021",https://codeforces.com/contest/1537/problem/E1,Codeforces,No,https://codeforces.com/contest/1537,"March 3, 2022 11:58 PM"
1539D,PriceFixed,,,1600,Codeforces Round #727 (Div. 2),"June 20, 2021",https://codeforces.com/contest/1539/problem/D,Codeforces,No,https://codeforces.com/contest/1539,"March 3, 2022 11:58 PM"
153A,A + B,,,1600,Surprise Language Round #5,"February 22, 2012",https://codeforces.com/contest/153/problem/A,Codeforces,No,https://codeforces.com/contest/153,"March 3, 2022 11:58 PM"
1542C,Strange Function,,,1600,Codeforces Round #729 (Div. 2),"July 3, 2021",https://codeforces.com/contest/1542/problem/C,Codeforces,No,https://codeforces.com/contest/1542,"March 3, 2022 11:58 PM"
154A,Hometask,Check,,1600,Codeforces Round #109 (Div. 1),"February 24, 2012",https://codeforces.com/contest/154/problem/A,Codeforces,No,https://codeforces.com/contest/154,"May 5, 2022 12:47 AM"
154B,Colliders,Check,,1600,Codeforces Round #109 (Div. 1),"February 24, 2012",https://codeforces.com/contest/154/problem/B,Codeforces,No,https://codeforces.com/contest/154,"May 5, 2022 12:45 AM"
1555D,Say No to Palindromes,,,1600,Educational Codeforces Round 112 (Rated for Div. 2),"July 30, 2021",https://codeforces.com/contest/1555/problem/D,Codeforces,No,https://codeforces.com/contest/1555,"March 3, 2022 11:58 PM"
1566D2,"Seating Arrangements (hard version) ",,,1600,Codeforces Global Round 16,"September 12, 2021",https://codeforces.com/contest/1566/problem/D2,Codeforces,No,https://codeforces.com/contest/1566,"March 3, 2022 11:58 PM"
1567C,Carrying Conundrum,,,1600,Codeforces Round #742 (Div. 2),"September 5, 2021",https://codeforces.com/contest/1567/problem/C,Codeforces,No,https://codeforces.com/contest/1567,"March 3, 2022 11:58 PM"
156B,Suspects,Check,,1600,Codeforces Round #110 (Div. 1),"February 29, 2012",https://codeforces.com/contest/156/problem/B,Codeforces,No,https://codeforces.com/contest/156,"May 5, 2022 4:49 PM"
1582D,"Vupsen, Pupsen and 0",,,1600,Codeforces Round #750 (Div. 2),"October 24, 2021",https://codeforces.com/contest/1582/problem/D,Codeforces,No,https://codeforces.com/contest/1582,"March 3, 2022 11:58 PM"
1593E,Gardener and Tree,,,1600,Codeforces Round #748 (Div. 3),"October 13, 2021",https://codeforces.com/contest/1593/problem/E,Codeforces,No,https://codeforces.com/contest/1593,"March 3, 2022 11:58 PM"
1603B,Moderate Modular Mode,,,1600,Codeforces Round #752 (Div. 1),"October 30, 2021",https://codeforces.com/contest/1603/problem/B,Codeforces,No,https://codeforces.com/contest/1603,"March 3, 2022 11:58 PM"
1607E,Robot on the Board 1,,,1600,Codeforces Round #753 (Div. 3),"November 2, 2021",https://codeforces.com/contest/1607/problem/E,Codeforces,No,https://codeforces.com/contest/1607,"March 3, 2022 11:58 PM"
1609D,Social Network,,,1600,"Deltix Round, Autumn 2021 (open for everyone, rated, Div. 1 + Div. 2)","November 28, 2021",https://codeforces.com/contest/1609/problem/D,Codeforces,No,https://codeforces.com/contest/1609,"March 3, 2022 11:58 PM"
1610C,Keshi Is Throwing a Party,,,1600,Codeforces Global Round 17,"November 23, 2021",https://codeforces.com/contest/1610/problem/C,Codeforces,No,https://codeforces.com/contest/1610,"March 3, 2022 11:58 PM"
1612D,X-Magic Pair,,,1600,Educational Codeforces Round 117 (Rated for Div. 2),"November 22, 2021",https://codeforces.com/contest/1612/problem/D,Codeforces,No,https://codeforces.com/contest/1612,"March 3, 2022 11:58 PM"
1615C,Menorah,,,1600,Codeforces Global Round 18,"December 24, 2021",https://codeforces.com/contest/1615/problem/C,Codeforces,No,https://codeforces.com/contest/1615,"March 3, 2022 11:58 PM"
1622C,Set or Decrease,,,1600,Educational Codeforces Round 120 (Rated for Div. 2),"December 27, 2021",https://codeforces.com/contest/1622/problem/C,Codeforces,No,https://codeforces.com/contest/1622,"March 3, 2022 11:58 PM"
1623C,Balanced Stone Heaps,,,1600,Codeforces Round #763 (Div. 2),"December 28, 2021",https://codeforces.com/contest/1623/problem/C,Codeforces,No,https://codeforces.com/contest/1623,"March 3, 2022 11:59 PM"
1632C,Strange Test,,,1600,Codeforces Round #769 (Div. 2),"January 30, 2022",https://codeforces.com/contest/1632/problem/C,Codeforces,No,https://codeforces.com/contest/1632,"March 3, 2022 11:58 PM"
1633D,Make Them Equal,,,1600,Educational Codeforces Round 122 (Rated for Div. 2),"January 31, 2022",https://codeforces.com/contest/1633/problem/D,Codeforces,No,https://codeforces.com/contest/1633,"March 3, 2022 11:58 PM"
1658D1,388535 (Easy Version),,,1600,Codeforces Round #779 (Div. 2),"March 27, 2022",https://codeforces.com/contest/1658/problem/D1,Codeforces,No,https://codeforces.com/contest/1658,"April 24, 2022 11:28 PM"
165C,Another Problem on Strings,Solved,,1600,Codeforces Round #112 (Div. 2),"March 16, 2012",https://codeforces.com/contest/165/problem/C,Codeforces,No,https://codeforces.com/contest/165,"May 1, 2022 10:56 PM"
1660D,Maximum Product Strikes Back,,,1600,Codeforces Round #780 (Div. 3),"March 31, 2022",https://codeforces.com/contest/1660/problem/D,Codeforces,No,https://codeforces.com/contest/1660,"April 24, 2022 11:28 PM"
1660E,Matrix and Shifts,,,1600,Codeforces Round #780 (Div. 3),"March 31, 2022",https://codeforces.com/contest/1660/problem/E,Codeforces,No,https://codeforces.com/contest/1660,"April 24, 2022 11:28 PM"
1665C,Tree Infection,,,1600,Codeforces Round #781 (Div. 2),"April 8, 2022",https://codeforces.com/contest/1665/problem/C,Codeforces,No,https://codeforces.com/contest/1665,"April 24, 2022 11:28 PM"
167A,Wizards and Trolleybuses,Check,,1600,Codeforces Round #114 (Div. 1),"March 27, 2012",https://codeforces.com/contest/167/problem/A,Codeforces,No,https://codeforces.com/contest/167,"May 5, 2022 7:40 PM"
171F,ucyhf,Check,,1600,April Fools Day Contest,"April 1, 2012",https://codeforces.com/contest/171/problem/F,Codeforces,No,https://codeforces.com/contest/171,"May 5, 2022 7:40 PM"
171G,Mysterious numbers - 2,,,1600,April Fools Day Contest,"April 1, 2012",https://codeforces.com/contest/171/problem/G,Codeforces,No,https://codeforces.com/contest/171,"March 3, 2022 11:58 PM"
175C,Geometry Horse,Check,,1600,Codeforces Round #115,"April 14, 2012",https://codeforces.com/contest/175/problem/C,Codeforces,No,https://codeforces.com/contest/175,"May 5, 2022 7:41 PM"
178B1,Greedy Merchants,,,1600,ABBYY Cup 2.0 - Hard,"April 28, 2012",https://codeforces.com/contest/178/problem/B1,Codeforces,No,https://codeforces.com/contest/178,"March 3, 2022 11:58 PM"
178B2,Greedy Merchants,,,1600,ABBYY Cup 2.0 - Hard,"April 28, 2012",https://codeforces.com/contest/178/problem/B2,Codeforces,No,https://codeforces.com/contest/178,"March 3, 2022 11:58 PM"
178C1,Smart Beaver and Resolving Collisions,,,1600,ABBYY Cup 2.0 - Hard,"April 28, 2012",https://codeforces.com/contest/178/problem/C1,Codeforces,No,https://codeforces.com/contest/178,"March 3, 2022 11:58 PM"
188G,Array Sorting,Check,,1600,Surprise Language Round #6,"May 25, 2012",https://codeforces.com/contest/188/problem/G,Codeforces,No,https://codeforces.com/contest/188,"May 5, 2022 7:43 PM"
197A,Plate Game,Check,,1600,Codeforces Round #124 (Div. 2),"June 12, 2012",https://codeforces.com/contest/197/problem/A,Codeforces,No,https://codeforces.com/contest/197,"May 5, 2022 12:08 AM"
1B,Spreadsheet,Check,Interesting,1600,Codeforces Beta Round #1,"February 19, 2010",https://codeforces.com/contest/1/problem/B,Codeforces,No,https://codeforces.com/contest/1,"May 6, 2022 1:48 AM"
207A1,Beaver's Calculator 1.0,Check,,1600,Abbyy Cup 2.0 - Final (unofficial),"July 8, 2012",https://codeforces.com/contest/207/problem/A1,Codeforces,No,https://codeforces.com/contest/207,"May 5, 2022 10:50 PM"
207B1,Military Trainings,,,1600,Abbyy Cup 2.0 - Final (unofficial),"July 8, 2012",https://codeforces.com/contest/207/problem/B1,Codeforces,No,https://codeforces.com/contest/207,"March 3, 2022 11:58 PM"
207D5,The Beaver's Problem - 3,,,1600,Abbyy Cup 2.0 - Final (unofficial),"July 8, 2012",https://codeforces.com/contest/207/problem/D5,Codeforces,No,https://codeforces.com/contest/207,"March 3, 2022 11:58 PM"
207D7,The Beaver's Problem - 3,,,1600,Abbyy Cup 2.0 - Final (unofficial),"July 8, 2012",https://codeforces.com/contest/207/problem/D7,Codeforces,No,https://codeforces.com/contest/207,"March 3, 2022 11:58 PM"
209A,Multicolored Marbles,Check,,1600,"VK Cup 2012 Finals, Practice Session","July 14, 2012",https://codeforces.com/contest/209/problem/A,Codeforces,No,https://codeforces.com/contest/209,"May 5, 2022 4:27 PM"
214B,Hometask,Solved,,1600,Codeforces Round #131 (Div. 2),"July 30, 2012",https://codeforces.com/contest/214/problem/B,Codeforces,No,https://codeforces.com/contest/214,"May 1, 2022 10:56 PM"
219C,Color Stripe,Solved,,1600,Codeforces Round #135 (Div. 2),"August 27, 2012",https://codeforces.com/contest/219/problem/C,Codeforces,No,https://codeforces.com/contest/219,"May 1, 2022 10:56 PM"
225B,Well-known Numbers,Check,,1600,Codeforces Round #139 (Div. 2),"September 19, 2012",https://codeforces.com/contest/225/problem/B,Codeforces,No,https://codeforces.com/contest/225,"May 5, 2022 2:10 PM"
231C,To Add or Not to Add,Solved,,1600,Codeforces Round #143 (Div. 2),"October 7, 2012",https://codeforces.com/contest/231/problem/C,Codeforces,No,https://codeforces.com/contest/231,"May 1, 2022 10:56 PM"
231D,Magic Box,Check,,1600,Codeforces Round #143 (Div. 2),"October 7, 2012",https://codeforces.com/contest/231/problem/D,Codeforces,No,https://codeforces.com/contest/231,"May 5, 2022 12:30 AM"
232A,Cycles,Check,,1600,Codeforces Round #144 (Div. 1),"October 11, 2012",https://codeforces.com/contest/232/problem/A,Codeforces,No,https://codeforces.com/contest/232,"May 5, 2022 12:56 AM"
